Latitude,Longitude,Lat-Long,Time
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5895,W111:35.4392,"33d 26.5895N, 111d 35.4392W",19:22:01
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5722,W111:35.4402,"33d 26.5722N, 111d 35.4402W",19:22:02
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5667,W111:35.4318,"33d 26.5667N, 111d 35.4318W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5734,W111:35.4121,"33d 26.5734N, 111d 35.4121W",19:22:03
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.5922,W111:35.3707,"33d 26.5922N, 111d 35.3707W",19:22:05
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6040,W111:35.3388,"33d 26.6040N, 111d 35.3388W",19:22:06
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6239,W111:35.3187,"33d 26.6239N, 111d 35.3187W",19:22:07
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6447,W111:35.3225,"33d 26.6447N, 111d 35.3225W",19:22:08
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6501,W111:35.3305,"33d 26.6501N, 111d 35.3305W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6467,W111:35.3467,"33d 26.6467N, 111d 35.3467W",19:22:09
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6385,W111:35.3762,"33d 26.6385N, 111d 35.3762W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6321,W111:35.3963,"33d 26.6321N, 111d 35.3963W",19:22:11
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6229,W111:35.4195,"33d 26.6229N, 111d 35.4195W",19:22:12
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.6081,W111:35.4376,"33d 26.6081N, 111d 35.4376W",19:22:13
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.5952,W111:35.4222,"33d 26.5952N, 111d 35.4222W",19:22:15
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6019,W111:35.3944,"33d 26.6019N, 111d 35.3944W",19:22:16
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6124,W111:35.3640,"33d 26.6124N, 111d 35.3640W",19:22:17
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6289,W111:35.3386,"33d 26.6289N, 111d 35.3386W",19:22:18
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6533,W111:35.3276,"33d 26.6533N, 111d 35.3276W",19:22:19
N 33:26.6642,W111:35.3242,"33d 26.6642N, 111d 35.3242W",19:22:20
N 33:26.6642,W111:35.3242,"33d 26.6642N, 111d 35.3242W",19:22:20
N 33:26.6642,W111:35.3242,"33d 26.6642N, 111d 35.3242W",19:22:20
